Algoritmo,Condição,Tamanho do vetor,Tempo de execução (microsec),Tempo de execução (sec),Comparações realizadas,Trocas realizadas
Insertion Sort,ordem-decrescente,7670,67449,0,29409683,29417352
Insertion Sort,ordem-decrescente,7680,66662,0,29486423,29494102
Insertion Sort,ordem-decrescente,7690,66813,0,29563266,29570955
Insertion Sort,ordem-decrescente,7700,66484,0,29640210,29647909
Insertion Sort,ordem-decrescente,7710,67343,1,29717251,29724960
Insertion Sort,ordem-decrescente,7720,67486,0,29794396,29802115
Insertion Sort,ordem-decrescente,7730,68822,0,29871637,29879366
Insertion Sort,ordem-decrescente,7740,66844,0,29948981,29956720
Insertion Sort,ordem-decrescente,7750,67565,0,30026426,30034175
Insertion Sort,ordem-decrescente,7760,68467,0,30103969,30111728
Insertion Sort,ordem-decrescente,7770,67577,1,30181611,30189380
Insertion Sort,ordem-decrescente,7780,70113,0,30259353,30267132
Insertion Sort,ordem-decrescente,7790,68723,0,30337197,30344986
Insertion Sort,ordem-decrescente,7800,68898,0,30415139,30422938
Insertion Sort,ordem-decrescente,7810,70596,0,30493183,30500992
Insertion Sort,ordem-decrescente,7820,69848,0,30571325,30579144
Insertion Sort,ordem-decrescente,7830,69510,1,30649569,30657398
Insertion Sort,ordem-decrescente,7840,73783,0,30727912,30735751
Insertion Sort,ordem-decrescente,7850,69284,0,30806356,30814205
