Algoritmo,Condição,Tamanho do vetor,Tempo de execução (microsec),Tempo de execução (sec),Comparações realizadas,Trocas realizadas
Quick Sort Pivo Fixo,ordem-crescente,6090,58902,0,18541005,18547094
Quick Sort Pivo Fixo,ordem-crescente,6100,60538,0,18601950,18608049
Quick Sort Pivo Fixo,ordem-crescente,6110,59001,0,18662995,18669104
Quick Sort Pivo Fixo,ordem-crescente,6120,59270,0,18724140,18730259
Quick Sort Pivo Fixo,ordem-crescente,6130,59506,0,18785385,18791514
Quick Sort Pivo Fixo,ordem-crescente,6140,58528,0,18846730,18852869
Quick Sort Pivo Fixo,ordem-crescente,6150,59502,0,18908175,18914324
Quick Sort Pivo Fixo,ordem-crescente,6160,59710,0,18969720,18975879
Quick Sort Pivo Fixo,ordem-crescente,6170,62795,0,19031365,19037534
Quick Sort Pivo Fixo,ordem-crescente,6180,60908,0,19093110,19099289
Quick Sort Pivo Fixo,ordem-crescente,6190,60161,0,19154955,19161144
Quick Sort Pivo Fixo,ordem-crescente,6200,61476,0,19216900,19223099
Quick Sort Pivo Fixo,ordem-crescente,6210,66191,0,19278945,19285154
Quick Sort Pivo Fixo,ordem-crescente,6220,65623,0,19341090,19347309
Quick Sort Pivo Fixo,ordem-crescente,6230,60807,0,19403335,19409564
Quick Sort Pivo Fixo,ordem-crescente,6240,66337,0,19465680,19471919
Quick Sort Pivo Fixo,ordem-crescente,6250,63841,0,19528125,19534374
Quick Sort Pivo Fixo,ordem-crescente,6260,64843,0,19590670,19596929
Quick Sort Pivo Fixo,ordem-crescente,6270,62716,0,19653315,19659584
Quick Sort Pivo Fixo,ordem-crescente,6280,64761,0,19716060,19722339
Quick Sort Pivo Fixo,ordem-crescente,6290,65861,0,19778905,19785194
Quick Sort Pivo Fixo,ordem-crescente,6300,64748,0,19841850,19848149
Quick Sort Pivo Fixo,ordem-crescente,6310,64248,1,19904895,19911204
Quick Sort Pivo Fixo,ordem-crescente,6320,64123,0,19968040,19974359
Quick Sort Pivo Fixo,ordem-crescente,6330,63737,0,20031285,20037614
Quick Sort Pivo Fixo,ordem-crescente,6340,63747,0,20094630,20100969
Quick Sort Pivo Fixo,ordem-crescente,6350,64912,0,20158075,20164424
Quick Sort Pivo Fixo,ordem-crescente,6360,64372,0,20221620,20227979
Quick Sort Pivo Fixo,ordem-crescente,6370,72487,1,20285265,20291634
Quick Sort Pivo Fixo,ordem-crescente,6380,65081,0,20349010,20355389
Quick Sort Pivo Fixo,ordem-crescente,6390,71511,0,20412855,20419244
Quick Sort Pivo Fixo,ordem-crescente,6400,65265,0,20476800,20483199
Quick Sort Pivo Fixo,ordem-crescente,6410,65918,0,20540845,20547254
Quick Sort Pivo Fixo,ordem-crescente,6420,65988,0,20604990,20611409
Quick Sort Pivo Fixo,ordem-crescente,6430,65932,0,20669235,20675664
Quick Sort Pivo Fixo,ordem-crescente,6440,68647,0,20733580,20740019
Quick Sort Pivo Fixo,ordem-crescente,6450,65924,0,20798025,20804474
Quick Sort Pivo Fixo,ordem-crescente,6460,67221,0,20862570,20869029
Quick Sort Pivo Fixo,ordem-crescente,6470,66228,0,20927215,20933684
Quick Sort Pivo Fixo,ordem-crescente,6480,72559,0,20991960,20998439
Quick Sort Pivo Fixo,ordem-crescente,6490,66434,0,21056805,21063294
Quick Sort Pivo Fixo,ordem-crescente,6500,71975,0,21121750,21128249
Quick Sort Pivo Fixo,ordem-crescente,6510,68191,0,21186795,21193304
Quick Sort Pivo Fixo,ordem-crescente,6520,68839,0,21251940,21258459
Quick Sort Pivo Fixo,ordem-crescente,6530,74585,0,21317185,21323714
Quick Sort Pivo Fixo,ordem-crescente,6540,72978,0,21382530,21389069
Quick Sort Pivo Fixo,ordem-crescente,6550,69100,1,21447975,21454524
Quick Sort Pivo Fixo,ordem-crescente,6560,72579,0,21513520,21520079
Quick Sort Pivo Fixo,ordem-crescente,6570,75358,0,21579165,21585734
Quick Sort Pivo Fixo,ordem-crescente,6580,67823,0,21644910,21651489
Quick Sort Pivo Fixo,ordem-crescente,6590,71673,0,21710755,21717344
Quick Sort Pivo Fixo,ordem-crescente,6600,68432,0,21776700,21783299
Quick Sort Pivo Fixo,ordem-crescente,6610,70428,1,21842745,21849354
Quick Sort Pivo Fixo,ordem-crescente,6620,73617,0,21908890,21915509
Quick Sort Pivo Fixo,ordem-crescente,6630,71337,0,21975135,21981764
Quick Sort Pivo Fixo,ordem-crescente,6640,68345,0,22041480,22048119
Quick Sort Pivo Fixo,ordem-crescente,6650,70008,0,22107925,22114574
Quick Sort Pivo Fixo,ordem-crescente,6660,70764,0,22174470,22181129
Quick Sort Pivo Fixo,ordem-crescente,6670,71422,0,22241115,22247784
Quick Sort Pivo Fixo,ordem-crescente,6680,69951,0,22307860,22314539
Quick Sort Pivo Fixo,ordem-crescente,6690,70796,0,22374705,22381394
Quick Sort Pivo Fixo,ordem-crescente,6700,75045,0,22441650,22448349
Quick Sort Pivo Fixo,ordem-crescente,6710,74824,0,22508695,22515404
Quick Sort Pivo Fixo,ordem-crescente,6720,76290,0,22575840,22582559
Quick Sort Pivo Fixo,ordem-crescente,6730,71965,0,22643085,22649814
Quick Sort Pivo Fixo,ordem-crescente,6740,73847,0,22710430,22717169
Quick Sort Pivo Fixo,ordem-crescente,6750,77374,0,22777875,22784624
Quick Sort Pivo Fixo,ordem-crescente,6760,74224,0,22845420,22852179
Quick Sort Pivo Fixo,ordem-crescente,6770,73367,0,22913065,22919834
Quick Sort Pivo Fixo,ordem-crescente,6780,72080,1,22980810,22987589
Quick Sort Pivo Fixo,ordem-crescente,6790,73544,0,23048655,23055444
Quick Sort Pivo Fixo,ordem-crescente,6800,74693,0,23116600,23123399
Quick Sort Pivo Fixo,ordem-crescente,6810,75182,0,23184645,23191454
Quick Sort Pivo Fixo,ordem-crescente,6820,74028,0,23252790,23259609
Quick Sort Pivo Fixo,ordem-crescente,6830,72764,0,23321035,23327864
Quick Sort Pivo Fixo,ordem-crescente,6840,82455,0,23389380,23396219
Quick Sort Pivo Fixo,ordem-crescente,6850,77254,0,23457825,23464674
Quick Sort Pivo Fixo,ordem-crescente,6860,76590,0,23526370,23533229
Quick Sort Pivo Fixo,ordem-crescente,6870,74756,0,23595015,23601884
Quick Sort Pivo Fixo,ordem-crescente,6880,77566,0,23663760,23670639
Quick Sort Pivo Fixo,ordem-crescente,6890,78128,1,23732605,23739494
Quick Sort Pivo Fixo,ordem-crescente,6900,76937,0,23801550,23808449
Quick Sort Pivo Fixo,ordem-crescente,6910,84567,0,23870595,23877504
Quick Sort Pivo Fixo,ordem-crescente,6920,82497,0,23939740,23946659
Quick Sort Pivo Fixo,ordem-crescente,6930,77412,0,24008985,24015914
Quick Sort Pivo Fixo,ordem-crescente,6940,77402,0,24078330,24085269
Quick Sort Pivo Fixo,ordem-crescente,6950,85764,0,24147775,24154724
Quick Sort Pivo Fixo,ordem-crescente,6960,80919,0,24217320,24224279
Quick Sort Pivo Fixo,ordem-crescente,6970,84480,0,24286965,24293934
Quick Sort Pivo Fixo,ordem-crescente,6980,86672,0,24356710,24363689
Quick Sort Pivo Fixo,ordem-crescente,6990,97716,0,24426555,24433544
Quick Sort Pivo Fixo,ordem-crescente,7000,79019,0,24496500,24503499
Quick Sort Pivo Fixo,ordem-crescente,7010,77797,0,24566545,24573554
Quick Sort Pivo Fixo,ordem-crescente,7020,81164,0,24636690,24643709
Quick Sort Pivo Fixo,ordem-crescente,7030,79567,0,24706935,24713964
Quick Sort Pivo Fixo,ordem-crescente,7040,78450,0,24777280,24784319
Quick Sort Pivo Fixo,ordem-crescente,7050,78143,0,24847725,24854774
Quick Sort Pivo Fixo,ordem-crescente,7060,78320,0,24918270,24925329
Quick Sort Pivo Fixo,ordem-crescente,7070,78628,0,24988915,24995984
Quick Sort Pivo Fixo,ordem-crescente,7080,81268,0,25059660,25066739
Quick Sort Pivo Fixo,ordem-crescente,7090,80631,0,25130505,25137594
Quick Sort Pivo Fixo,ordem-crescente,7100,77592,1,25201450,25208549
Quick Sort Pivo Fixo,ordem-crescente,7110,83219,0,25272495,25279604
Quick Sort Pivo Fixo,ordem-crescente,7120,79547,0,25343640,25350759
Quick Sort Pivo Fixo,ordem-crescente,7130,80413,0,25414885,25422014
Quick Sort Pivo Fixo,ordem-crescente,7140,89396,0,25486230,25493369
Quick Sort Pivo Fixo,ordem-crescente,7150,81514,1,25557675,25564824
Quick Sort Pivo Fixo,ordem-crescente,7160,87422,0,25629220,25636379
Quick Sort Pivo Fixo,ordem-crescente,7170,83242,0,25700865,25708034
Quick Sort Pivo Fixo,ordem-crescente,7180,82636,0,25772610,25779789
Quick Sort Pivo Fixo,ordem-crescente,7190,80688,0,25844455,25851644
Quick Sort Pivo Fixo,ordem-crescente,7200,84477,1,25916400,25923599
Quick Sort Pivo Fixo,ordem-crescente,7210,83650,0,25988445,25995654
Quick Sort Pivo Fixo,ordem-crescente,7220,83995,0,26060590,26067809
Quick Sort Pivo Fixo,ordem-crescente,7230,83070,0,26132835,26140064
Quick Sort Pivo Fixo,ordem-crescente,7240,84513,0,26205180,26212419
Quick Sort Pivo Fixo,ordem-crescente,7250,90976,1,26277625,26284874
Quick Sort Pivo Fixo,ordem-crescente,7260,84396,0,26350170,26357429
Quick Sort Pivo Fixo,ordem-crescente,7270,85568,0,26422815,26430084
Quick Sort Pivo Fixo,ordem-crescente,7280,84357,0,26495560,26502839
Quick Sort Pivo Fixo,ordem-crescente,7290,93976,0,26568405,26575694
Quick Sort Pivo Fixo,ordem-crescente,7300,82977,1,26641350,26648649
Quick Sort Pivo Fixo,ordem-crescente,7310,84465,0,26714395,26721704
Quick Sort Pivo Fixo,ordem-crescente,7320,91144,0,26787540,26794859
Quick Sort Pivo Fixo,ordem-crescente,7330,84945,0,26860785,26868114
Quick Sort Pivo Fixo,ordem-crescente,7340,84727,0,26934130,26941469
Quick Sort Pivo Fixo,ordem-crescente,7350,84740,0,27007575,27014924
Quick Sort Pivo Fixo,ordem-crescente,7360,84670,0,27081120,27088479
Quick Sort Pivo Fixo,ordem-crescente,7370,85959,0,27154765,27162134
Quick Sort Pivo Fixo,ordem-crescente,7380,84163,0,27228510,27235889
Quick Sort Pivo Fixo,ordem-crescente,7390,89066,0,27302355,27309744
Quick Sort Pivo Fixo,ordem-crescente,7400,94361,0,27376300,27383699
Quick Sort Pivo Fixo,ordem-crescente,7410,86202,0,27450345,27457754
Quick Sort Pivo Fixo,ordem-crescente,7420,87684,0,27524490,27531909
Quick Sort Pivo Fixo,ordem-crescente,7430,86734,0,27598735,27606164
Quick Sort Pivo Fixo,ordem-crescente,7440,87750,0,27673080,27680519
Quick Sort Pivo Fixo,ordem-crescente,7450,87559,0,27747525,27754974
Quick Sort Pivo Fixo,ordem-crescente,7460,91897,0,27822070,27829529
Quick Sort Pivo Fixo,ordem-crescente,7470,88333,0,27896715,27904184
Quick Sort Pivo Fixo,ordem-crescente,7480,88245,0,27971460,27978939
Quick Sort Pivo Fixo,ordem-crescente,7490,98189,1,28046305,28053794
Quick Sort Pivo Fixo,ordem-crescente,7500,87901,0,28121250,28128749
Quick Sort Pivo Fixo,ordem-crescente,7510,89137,0,28196295,28203804
Quick Sort Pivo Fixo,ordem-crescente,7520,95208,0,28271440,28278959
Quick Sort Pivo Fixo,ordem-crescente,7530,91078,0,28346685,28354214
Quick Sort Pivo Fixo,ordem-crescente,7540,89459,0,28422030,28429569
Quick Sort Pivo Fixo,ordem-crescente,7550,95675,0,28497475,28505024
Quick Sort Pivo Fixo,ordem-crescente,7560,91483,0,28573020,28580579
Quick Sort Pivo Fixo,ordem-crescente,7570,89267,0,28648665,28656234
Quick Sort Pivo Fixo,ordem-crescente,7580,96720,0,28724410,28731989
Quick Sort Pivo Fixo,ordem-crescente,7590,91678,0,28800255,28807844
Quick Sort Pivo Fixo,ordem-crescente,7600,94599,0,28876200,28883799
Quick Sort Pivo Fixo,ordem-crescente,7610,94732,0,28952245,28959854
Quick Sort Pivo Fixo,ordem-crescente,7620,91960,0,29028390,29036009
Quick Sort Pivo Fixo,ordem-crescente,7630,90414,1,29104635,29112264
Quick Sort Pivo Fixo,ordem-crescente,7640,93859,0,29180980,29188619
Quick Sort Pivo Fixo,ordem-crescente,7650,93469,0,29257425,29265074
Quick Sort Pivo Fixo,ordem-crescente,7660,91567,0,29333970,29341629
Quick Sort Pivo Fixo,ordem-crescente,7670,95971,0,29410615,29418284
Quick Sort Pivo Fixo,ordem-crescente,7680,90555,0,29487360,29495039
Quick Sort Pivo Fixo,ordem-crescente,7690,93536,0,29564205,29571894
Quick Sort Pivo Fixo,ordem-crescente,7700,95632,0,29641150,29648849
Quick Sort Pivo Fixo,ordem-crescente,7710,97739,0,29718195,29725904
Quick Sort Pivo Fixo,ordem-crescente,7720,91420,1,29795340,29803059
Quick Sort Pivo Fixo,ordem-crescente,7730,94947,0,29872585,29880314
Quick Sort Pivo Fixo,ordem-crescente,7740,93914,0,29949930,29957669
Quick Sort Pivo Fixo,ordem-crescente,7750,101973,0,30027375,30035124
Quick Sort Pivo Fixo,ordem-crescente,7760,97054,0,30104920,30112679
Quick Sort Pivo Fixo,ordem-crescente,7770,92996,0,30182565,30190334
Quick Sort Pivo Fixo,ordem-crescente,7780,93362,0,30260310,30268089
Quick Sort Pivo Fixo,ordem-crescente,7790,125794,0,30338155,30345944
Quick Sort Pivo Fixo,ordem-crescente,7800,133088,0,30416100,30423899
Quick Sort Pivo Fixo,ordem-crescente,7810,112059,0,30494145,30501954
Quick Sort Pivo Fixo,ordem-crescente,7820,97673,0,30572290,30580109
Quick Sort Pivo Fixo,ordem-crescente,7830,98324,0,30650535,30658364
Quick Sort Pivo Fixo,ordem-crescente,7840,100209,0,30728880,30736719
Quick Sort Pivo Fixo,ordem-crescente,7850,95631,0,30807325,30815174
Quick Sort Pivo Fixo,ordem-crescente,7860,96773,0,30885870,30893729
Quick Sort Pivo Fixo,ordem-crescente,7870,98003,0,30964515,30972384
Quick Sort Pivo Fixo,ordem-crescente,7880,96759,0,31043260,31051139
Quick Sort Pivo Fixo,ordem-crescente,7890,104592,1,31122105,31129994
Quick Sort Pivo Fixo,ordem-crescente,7900,106674,0,31201050,31208949
Quick Sort Pivo Fixo,ordem-crescente,7910,106888,0,31280095,31288004
Quick Sort Pivo Fixo,ordem-crescente,7920,102592,0,31359240,31367159
Quick Sort Pivo Fixo,ordem-crescente,7930,100073,1,31438485,31446414
Quick Sort Pivo Fixo,ordem-crescente,7940,99586,0,31517830,31525769
Quick Sort Pivo Fixo,ordem-crescente,7950,99965,0,31597275,31605224
Quick Sort Pivo Fixo,ordem-crescente,7960,99419,0,31676820,31684779
Quick Sort Pivo Fixo,ordem-crescente,7970,101493,0,31756465,31764434
Quick Sort Pivo Fixo,ordem-crescente,7980,100672,0,31836210,31844189
Quick Sort Pivo Fixo,ordem-crescente,7990,99479,0,31916055,31924044
Quick Sort Pivo Fixo,ordem-crescente,8000,102660,0,31996000,32003999
Quick Sort Pivo Fixo,ordem-crescente,8010,104005,0,32076045,32084054
Quick Sort Pivo Fixo,ordem-crescente,8020,103307,0,32156190,32164209
Quick Sort Pivo Fixo,ordem-crescente,8030,100896,0,32236435,32244464
Quick Sort Pivo Fixo,ordem-crescente,8040,103578,0,32316780,32324819
Quick Sort Pivo Fixo,ordem-crescente,8050,101612,0,32397225,32405274
Quick Sort Pivo Fixo,ordem-crescente,8060,107074,0,32477770,32485829
Quick Sort Pivo Fixo,ordem-crescente,8070,104313,0,32558415,32566484
Quick Sort Pivo Fixo,ordem-crescente,8080,111422,0,32639160,32647239
Quick Sort Pivo Fixo,ordem-crescente,8090,103632,0,32720005,32728094
Quick Sort Pivo Fixo,ordem-crescente,8100,110756,0,32800950,32809049
Quick Sort Pivo Fixo,ordem-crescente,8110,112728,0,32881995,32890104
Quick Sort Pivo Fixo,ordem-crescente,8120,106013,0,32963140,32971259
Quick Sort Pivo Fixo,ordem-crescente,8130,104565,0,33044385,33052514
Quick Sort Pivo Fixo,ordem-crescente,8140,108221,0,33125730,33133869
Quick Sort Pivo Fixo,ordem-crescente,8150,106715,0,33207175,33215324
Quick Sort Pivo Fixo,ordem-crescente,8160,104778,0,33288720,33296879
Quick Sort Pivo Fixo,ordem-crescente,8170,103154,0,33370365,33378534
Quick Sort Pivo Fixo,ordem-crescente,8180,106342,0,33452110,33460289
Quick Sort Pivo Fixo,ordem-crescente,8190,106642,0,33533955,33542144
Quick Sort Pivo Fixo,ordem-crescente,8200,107394,0,33615900,33624099
Quick Sort Pivo Fixo,ordem-crescente,8210,105769,0,33697945,33706154
Quick Sort Pivo Fixo,ordem-crescente,8220,105727,0,33780090,33788309
Quick Sort Pivo Fixo,ordem-crescente,8230,106642,0,33862335,33870564
Quick Sort Pivo Fixo,ordem-crescente,8240,105751,0,33944680,33952919
Quick Sort Pivo Fixo,ordem-crescente,8250,107506,0,34027125,34035374
Quick Sort Pivo Fixo,ordem-crescente,8260,108463,0,34109670,34117929
Quick Sort Pivo Fixo,ordem-crescente,8270,107370,0,34192315,34200584
Quick Sort Pivo Fixo,ordem-crescente,8280,107813,0,34275060,34283339
Quick Sort Pivo Fixo,ordem-crescente,8290,107181,0,34357905,34366194
Quick Sort Pivo Fixo,ordem-crescente,8300,110079,0,34440850,34449149
Quick Sort Pivo Fixo,ordem-crescente,8310,107746,0,34523895,34532204
Quick Sort Pivo Fixo,ordem-crescente,8320,109471,0,34607040,34615359
Quick Sort Pivo Fixo,ordem-crescente,8330,109904,0,34690285,34698614
Quick Sort Pivo Fixo,ordem-crescente,8340,135676,0,34773630,34781969
Quick Sort Pivo Fixo,ordem-crescente,8350,115027,0,34857075,34865424
Quick Sort Pivo Fixo,ordem-crescente,8360,110236,0,34940620,34948979
Quick Sort Pivo Fixo,ordem-crescente,8370,108949,0,35024265,35032634
Quick Sort Pivo Fixo,ordem-crescente,8380,108735,0,35108010,35116389
Quick Sort Pivo Fixo,ordem-crescente,8390,110931,0,35191855,35200244
Quick Sort Pivo Fixo,ordem-crescente,8400,111160,0,35275800,35284199
Quick Sort Pivo Fixo,ordem-crescente,8410,110497,0,35359845,35368254
Quick Sort Pivo Fixo,ordem-crescente,8420,111357,0,35443990,35452409
Quick Sort Pivo Fixo,ordem-crescente,8430,112632,0,35528235,35536664
Quick Sort Pivo Fixo,ordem-crescente,8440,119636,0,35612580,35621019
Quick Sort Pivo Fixo,ordem-crescente,8450,118672,1,35697025,35705474
Quick Sort Pivo Fixo,ordem-crescente,8460,111102,0,35781570,35790029
Quick Sort Pivo Fixo,ordem-crescente,8470,111894,0,35866215,35874684
Quick Sort Pivo Fixo,ordem-crescente,8480,116863,0,35950960,35959439
Quick Sort Pivo Fixo,ordem-crescente,8490,112283,1,36035805,36044294
Quick Sort Pivo Fixo,ordem-crescente,8500,112446,0,36120750,36129249
Quick Sort Pivo Fixo,ordem-crescente,8510,112738,0,36205795,36214304
Quick Sort Pivo Fixo,ordem-crescente,8520,112886,0,36290940,36299459
Quick Sort Pivo Fixo,ordem-crescente,8530,117914,1,36376185,36384714
Quick Sort Pivo Fixo,ordem-crescente,8540,116912,0,36461530,36470069
Quick Sort Pivo Fixo,ordem-crescente,8550,119840,0,36546975,36555524
Quick Sort Pivo Fixo,ordem-crescente,8560,115997,0,36632520,36641079
Quick Sort Pivo Fixo,ordem-crescente,8570,115517,0,36718165,36726734
Quick Sort Pivo Fixo,ordem-crescente,8580,120757,0,36803910,36812489
Quick Sort Pivo Fixo,ordem-crescente,8590,115216,0,36889755,36898344
Quick Sort Pivo Fixo,ordem-crescente,8600,115481,0,36975700,36984299
Quick Sort Pivo Fixo,ordem-crescente,8610,117176,0,37061745,37070354
Quick Sort Pivo Fixo,ordem-crescente,8620,115581,0,37147890,37156509
Quick Sort Pivo Fixo,ordem-crescente,8630,115259,0,37234135,37242764
Quick Sort Pivo Fixo,ordem-crescente,8640,116108,1,37320480,37329119
Quick Sort Pivo Fixo,ordem-crescente,8650,117564,0,37406925,37415574
Quick Sort Pivo Fixo,ordem-crescente,8660,115244,0,37493470,37502129
Quick Sort Pivo Fixo,ordem-crescente,8670,118129,0,37580115,37588784
Quick Sort Pivo Fixo,ordem-crescente,8680,120961,0,37666860,37675539
Quick Sort Pivo Fixo,ordem-crescente,8690,117441,0,37753705,37762394
Quick Sort Pivo Fixo,ordem-crescente,8700,117587,0,37840650,37849349
Quick Sort Pivo Fixo,ordem-crescente,8710,124226,0,37927695,37936404
Quick Sort Pivo Fixo,ordem-crescente,8720,119548,0,38014840,38023559
Quick Sort Pivo Fixo,ordem-crescente,8730,118343,0,38102085,38110814
Quick Sort Pivo Fixo,ordem-crescente,8740,118349,0,38189430,38198169
Quick Sort Pivo Fixo,ordem-crescente,8750,120675,1,38276875,38285624
Quick Sort Pivo Fixo,ordem-crescente,8760,118122,0,38364420,38373179
Quick Sort Pivo Fixo,ordem-crescente,8770,129048,0,38452065,38460834
Quick Sort Pivo Fixo,ordem-crescente,8780,120805,0,38539810,38548589
Quick Sort Pivo Fixo,ordem-crescente,8790,119841,0,38627655,38636444
Quick Sort Pivo Fixo,ordem-crescente,8800,121092,0,38715600,38724399
Quick Sort Pivo Fixo,ordem-crescente,8810,121361,0,38803645,38812454
Quick Sort Pivo Fixo,ordem-crescente,8820,122285,1,38891790,38900609
Quick Sort Pivo Fixo,ordem-crescente,8830,121307,0,38980035,38988864
Quick Sort Pivo Fixo,ordem-crescente,8840,121717,0,39068380,39077219
Quick Sort Pivo Fixo,ordem-crescente,8850,121381,0,39156825,39165674
Quick Sort Pivo Fixo,ordem-crescente,8860,125296,0,39245370,39254229
Quick Sort Pivo Fixo,ordem-crescente,8870,121406,0,39334015,39342884
Quick Sort Pivo Fixo,ordem-crescente,8880,126488,0,39422760,39431639
Quick Sort Pivo Fixo,ordem-crescente,8890,125422,0,39511605,39520494
Quick Sort Pivo Fixo,ordem-crescente,8900,123928,0,39600550,39609449
Quick Sort Pivo Fixo,ordem-crescente,8910,122699,0,39689595,39698504
Quick Sort Pivo Fixo,ordem-crescente,8920,127954,0,39778740,39787659
Quick Sort Pivo Fixo,ordem-crescente,8930,123904,0,39867985,39876914
Quick Sort Pivo Fixo,ordem-crescente,8940,126260,0,39957330,39966269
Quick Sort Pivo Fixo,ordem-crescente,8950,123278,0,40046775,40055724
Quick Sort Pivo Fixo,ordem-crescente,8960,125481,1,40136320,40145279
Quick Sort Pivo Fixo,ordem-crescente,8970,125310,0,40225965,40234934
Quick Sort Pivo Fixo,ordem-crescente,8980,128404,0,40315710,40324689
Quick Sort Pivo Fixo,ordem-crescente,8990,126391,0,40405555,40414544
Quick Sort Pivo Fixo,ordem-crescente,9000,131953,0,40495500,40504499
Quick Sort Pivo Fixo,ordem-crescente,9010,126685,0,40585545,40594554
Quick Sort Pivo Fixo,ordem-crescente,9020,130993,0,40675690,40684709
Quick Sort Pivo Fixo,ordem-crescente,9030,127933,1,40765935,40774964
Quick Sort Pivo Fixo,ordem-crescente,9040,127321,0,40856280,40865319
Quick Sort Pivo Fixo,ordem-crescente,9050,133917,0,40946725,40955774
Quick Sort Pivo Fixo,ordem-crescente,9060,128918,0,41037270,41046329
Quick Sort Pivo Fixo,ordem-crescente,9070,127788,0,41127915,41136984
Quick Sort Pivo Fixo,ordem-crescente,9080,133166,0,41218660,41227739
Quick Sort Pivo Fixo,ordem-crescente,9090,126144,0,41309505,41318594
Quick Sort Pivo Fixo,ordem-crescente,9100,130217,1,41400450,41409549
Quick Sort Pivo Fixo,ordem-crescente,9110,136878,0,41491495,41500604
Quick Sort Pivo Fixo,ordem-crescente,9120,126796,0,41582640,41591759
Quick Sort Pivo Fixo,ordem-crescente,9130,129959,1,41673885,41683014
Quick Sort Pivo Fixo,ordem-crescente,9140,128055,0,41765230,41774369
Quick Sort Pivo Fixo,ordem-crescente,9150,128709,0,41856675,41865824
Quick Sort Pivo Fixo,ordem-crescente,9160,131228,0,41948220,41957379
Quick Sort Pivo Fixo,ordem-crescente,9170,131339,0,42039865,42049034
Quick Sort Pivo Fixo,ordem-crescente,9180,131330,0,42131610,42140789
Quick Sort Pivo Fixo,ordem-crescente,9190,134079,0,42223455,42232644
Quick Sort Pivo Fixo,ordem-crescente,9200,130258,1,42315400,42324599
Quick Sort Pivo Fixo,ordem-crescente,9210,130171,0,42407445,42416654
Quick Sort Pivo Fixo,ordem-crescente,9220,155434,0,42499590,42508809
Quick Sort Pivo Fixo,ordem-crescente,9230,132633,1,42591835,42601064
Quick Sort Pivo Fixo,ordem-crescente,9240,131563,0,42684180,42693419
Quick Sort Pivo Fixo,ordem-crescente,9250,132851,0,42776625,42785874
Quick Sort Pivo Fixo,ordem-crescente,9260,132929,0,42869170,42878429
Quick Sort Pivo Fixo,ordem-crescente,9270,134333,0,42961815,42971084
Quick Sort Pivo Fixo,ordem-crescente,9280,136240,0,43054560,43063839
Quick Sort Pivo Fixo,ordem-crescente,9290,140974,0,43147405,43156694
Quick Sort Pivo Fixo,ordem-crescente,9300,133789,0,43240350,43249649
Quick Sort Pivo Fixo,ordem-crescente,9310,140788,0,43333395,43342704
Quick Sort Pivo Fixo,ordem-crescente,9320,135140,0,43426540,43435859
Quick Sort Pivo Fixo,ordem-crescente,9330,138838,1,43519785,43529114
Quick Sort Pivo Fixo,ordem-crescente,9340,133629,0,43613130,43622469
Quick Sort Pivo Fixo,ordem-crescente,9350,135444,0,43706575,43715924
Quick Sort Pivo Fixo,ordem-crescente,9360,136235,1,43800120,43809479
Quick Sort Pivo Fixo,ordem-crescente,9370,145617,0,43893765,43903134
Quick Sort Pivo Fixo,ordem-crescente,9380,137425,0,43987510,43996889
Quick Sort Pivo Fixo,ordem-crescente,9390,137653,1,44081355,44090744
Quick Sort Pivo Fixo,ordem-crescente,9400,137875,0,44175300,44184699
Quick Sort Pivo Fixo,ordem-crescente,9410,137537,0,44269345,44278754
Quick Sort Pivo Fixo,ordem-crescente,9420,136886,0,44363490,44372909
Quick Sort Pivo Fixo,ordem-crescente,9430,139028,0,44457735,44467164
Quick Sort Pivo Fixo,ordem-crescente,9440,138739,0,44552080,44561519
Quick Sort Pivo Fixo,ordem-crescente,9450,138415,0,44646525,44655974
Quick Sort Pivo Fixo,ordem-crescente,9460,144340,0,44741070,44750529
Quick Sort Pivo Fixo,ordem-crescente,9470,138213,0,44835715,44845184
Quick Sort Pivo Fixo,ordem-crescente,9480,145431,0,44930460,44939939
Quick Sort Pivo Fixo,ordem-crescente,9490,140129,0,45025305,45034794
Quick Sort Pivo Fixo,ordem-crescente,9500,141505,0,45120250,45129749
Quick Sort Pivo Fixo,ordem-crescente,9510,145171,0,45215295,45224804
Quick Sort Pivo Fixo,ordem-crescente,9520,142004,0,45310440,45319959
Quick Sort Pivo Fixo,ordem-crescente,9530,141938,0,45405685,45415214
Quick Sort Pivo Fixo,ordem-crescente,9540,140472,0,45501030,45510569
Quick Sort Pivo Fixo,ordem-crescente,9550,142851,1,45596475,45606024
Quick Sort Pivo Fixo,ordem-crescente,9560,147276,0,45692020,45701579
Quick Sort Pivo Fixo,ordem-crescente,9570,142771,0,45787665,45797234
Quick Sort Pivo Fixo,ordem-crescente,9580,141458,1,45883410,45892989
Quick Sort Pivo Fixo,ordem-crescente,9590,142097,0,45979255,45988844
Quick Sort Pivo Fixo,ordem-crescente,9600,145635,0,46075200,46084799
Quick Sort Pivo Fixo,ordem-crescente,9610,142136,1,46171245,46180854
Quick Sort Pivo Fixo,ordem-crescente,9620,141527,0,46267390,46277009
Quick Sort Pivo Fixo,ordem-crescente,9630,144610,0,46363635,46373264
Quick Sort Pivo Fixo,ordem-crescente,9640,147133,1,46459980,46469619
Quick Sort Pivo Fixo,ordem-crescente,9650,145586,0,46556425,46566074
